order_id,customer_id,order_date,warehouse_id,order_status,shipment_status,payment_method,shipping_mode,session_id
272,212196,29/10/2024,4620,Delivered,Returned,Credit Card,Next Day,SID-hwkSgsZqG3KQ
273,152955,2024-02-26,7839,Returned,Packed,Credit Card,Same Day,SID-72cKGKXSwelJ
274,193189,2024-02-10,9003,Pending,Not Shipped,Wallet,Standard,SID-WhOhm7Nj8l37
275,124926,15/07/2023,4282,Returned,Not Shipped,Wallet,Next Day,SID-KfcYv9obsqHo
276,131328,"Dec 20, 2023",5306,Returned,Not Shipped,UPI,Next Day,SID-NrMDuKe2NIYN
277,177759,"Dec 03, 2024",9635,Cancelled,Delivered,Debit Card,Next Day,SID-abp80W5Zhhvo
278,125179,04-11-2024,4782,Processing,Returned,Wallet,Standard,SID-K2pPsLy5zW52
279,133805,2024-08-10,8139,Delivered,In Transit,Net Banking,Express,SID-ctp0f1boGIzr
280,206718,2024-05-14,5732,Pending,Returned,Cash on Delivery,Same Day,SID-EexjOseP6dvy
281,215935,"Feb 14, 2023",1022,Processing,Packed,Credit Card,Same Day,SID-cWiKJR6CBPLk
282,209351,"Jul 06, 2023",7677,Returned,Returned,Credit Card,Same Day,SID-BMHhice3y1vk
283,144544,29/03/2024,5752,Shipped,Delivered,UPI,Standard,SID-i6kVnqTWO8HQ
284,114796,02-14-2025,4941,Shipped,Not Shipped,Net Banking,Same Day,SID-jMbq6SyUBsEB
285,124294,04-12-2023,7968,Delivered,Delivered,Debit Card,Next Day,SID-ReALVmiArhcl
286,114804,16/08/2024,5820,Delivered,Packed,Credit Card,Express,SID-tgEBSb04Zn6J
287,150309,"Feb 02, 2023",7663,Returned,Delivered,UPI,Express,SID-0kbm1kTxZvcs
288,246073,2023-01-16,2040,Shipped,In Transit,Wallet,Same Day,SID-2WtGUtAQhN2I
289,238805,08-30-2023,8938,Shipped,In Transit,Debit Card,Same Day,SID-IcjMBtm6SJKL
290,110177,01-07-2025,9129,Pending,Returned,Net Banking,Express,SID-4LupJbZbkiV4
291,169617,"Jan 23, 2024",9730,Cancelled,In Transit,Net Banking,Standard,SID-2skYf1j3kyQO
292,145190,02-22-2024,7003,Shipped,Returned,UPI,Express,SID-mAy1cgDAeF7R
293,201308,12-10-2024,2587,Returned,Packed,Credit Card,Next Day,SID-mLegcApHEwln
294,111277,17/03/2027,6920,Cancelled,Not Shipped,Cash on Delivery,Standard,SID-FQtSpQzkis00
295,211171,12-25-2023,7509,Shipped,In Transit,UPI,Next Day,SID-fZTOZhghGUV3
296,214131,2023-04-30,2625,Returned,In Transit,Net Banking,Same Day,SID-UjWRm2xCdwiQ
297,240172,09-03-2024,9360,Pending,In Transit,Net Banking,Next Day,SID-gCamKkM0Rnkc
298,139773,2025-01-13,929,Processing,In Transit,Credit Card,Next Day,SID-lfkDaLi2NbsG
299,241617,"Jan 27, 2023",9312,Delivered,Packed,UPI,Standard,SID-RvxlYOIKzXVp
300,207116,2023-04-02,6699,Shipped,Packed,Cash on Delivery,Next Day,SID-H0ouSSVxgwZ0
301,185292,2025-05-14,9946,Returned,Delivered,Debit Card,Standard,SID-MwzBYkKzMGlt
302,133806,2024-06-18,1827,Processing,Not Shipped,Wallet,Express,SID-6zHlojTrIiRA
303,160466,"Jun 06, 2023",5236,Shipped,Not Shipped,Credit Card,Next Day,SID-wyudWEWWrzmZ
304,175346,"Oct 14, 2024",3341,Processing,Packed,Wallet,Standard,SID-WCjOiRLuXfvF
305,160779,2024-06-09,5491,Cancelled,Packed,Wallet,Same Day,SID-OQobuKPhkJ0T
306,147827,"Jan 14, 2025",817,Cancelled,Not Shipped,Credit Card,Next Day,SID-pq4Cd9pfuaG4
307,125918,20/04/2025,4491,Processing,Delivered,Net Banking,Same Day,SID-0gr67ZFEpfMb
308,165663,12/02/2024,1832,Cancelled,Returned,Credit Card,Standard,SID-FTn3Bflyt9Wi
309,216206,08/05/2023,728,Cancelled,Delivered,UPI,Express,SID-n9zOJBBEVmFw
310,131402,2023-03-19,8913,Cancelled,In Transit,Net Banking,Next Day,SID-A5sbHsQpe15G
311,132769,01-30-2024,3638,Processing,Not Shipped,Wallet,Express,SID-QIat4xV1H5Rj
312,120750,02-06-2025,5196,Processing,Packed,Debit Card,Standard,SID-bYbQBlz9wcYP
313,131868,08-12-2024,2994,Processing,Returned,Cash on Delivery,Standard,SID-XPKIrHyQ7g8r
314,101883,05-23-2023,2194,Cancelled,Delivered,Debit Card,Same Day,SID-eEtPNj0HzyT6
315,218742,"Jan 31, 2023",10,Pending,In Transit,Cash on Delivery,Express,SID-F08PhTQcmdeY
316,192182,01-24-2023,1201,Processing,Packed,Wallet,Standard,SID-4H6FUyOe2zk1
317,166514,2023-09-13,629,Returned,Packed,Debit Card,Express,SID-ULt3gF8d944H
318,189724,"Aug 31, 2024",4237,Returned,Not Shipped,Cash on Delivery,Same Day,SID-8O2LJ4sD4MVP
319,233197,07/03/2023,9915,Cancelled,Packed,Wallet,Same Day,SID-v55jKxV3RBZh
320,230151,2023-05-23,5040,Shipped,Packed,UPI,Next Day,SID-kTEzaQkPebNT
321,164417,"Apr 15, 2024",8341,Delivered,Not Shipped,Wallet,Standard,SID-9dpAeJMMeGvt
322,227759,2025-05-09,1515,Delivered,In Transit,Cash on Delivery,Express,SID-pwbi5Ncum1yq
323,123696,19/08/2024,8288,Delivered,Not Shipped,Debit Card,Next Day,SID-4HgNWu6Q2jEi
324,157064,"Oct 27, 2023",9094,Returned,Delivered,Net Banking,Next Day,SID-GSLp8noY6BbO
325,207883,"Mar 29, 2024",8231,Shipped,Returned,Wallet,Standard,SID-NdEqG1wWwq3u
326,210266,10/05/2024,4332,Cancelled,In Transit,Net Banking,Next Day,SID-Ejzd0jsQMT58
327,126684,09/02/2025,5156,Cancelled,Delivered,UPI,Express,SID-ErMNDNrmSgI4
328,221349,"Apr 22, 2024",6802,Returned,Returned,Cash on Delivery,Standard,SID-cX0OlIjtfkwU
329,132373,06-08-2025,5902,Processing,Packed,Debit Card,Same Day,SID-3uUBHCwMfgvM
330,190222,04-04-2023,6946,Returned,Returned,Wallet,Same Day,SID-hQonlv57Hzou
331,241601,"Feb 11, 2023",8591,Delivered,Not Shipped,Net Banking,Standard,SID-6IdnA3V70bXE
332,158692,2023-03-30,1198,Pending,Packed,Wallet,Standard,SID-dloMAJvRWwfe
333,153914,01-10-2025,1628,Returned,Not Shipped,Credit Card,Same Day,SID-rHtEirfvnZEq
334,107682,"Jan 15, 2023",4628,Delivered,Packed,Cash on Delivery,Next Day,SID-ZVKs9hg8hBJ7
335,248881,"May 28, 2024",1498,Cancelled,In Transit,UPI,Standard,SID-crOfDYyPMvAy
336,161194,08-26-2024,5490,Shipped,Returned,Debit Card,Next Day,SID-OVK17vVii3Aa
337,237375,01-10-2024,7767, Cancelled ,Not Shipped,Debit Card,Next Day,SID-b2UGUumstzAj
338,181914,26/04/2023,1318,Shipped,Returned,Wallet,Same Day,SID-Mpj1mLw2u2RN
339,238761,"Dec 16, 2023",1204,Cancelled,Not Shipped,Net Banking,Express,SID-Mrsj4akCjCYP
340,164514,22/01/2025,368, Cancelled ,In Transit,Wallet,Standard,SID-e5oyvw1yenAa
341,217799,2023-03-17,4962,Cancelled,In Transit,Wallet,Express,SID-LJJ6Ku6LLDdv
342,105682,2025-02-15,11,Cancelled,Packed,Credit Card,Next Day,SID-g0MGCX1FgAPu
343,174768,08-06-2023,4775,Pending,Delivered,Net Banking,Next Day,SID-DDKc7CS9A5Dv
344,122977,"May 06, 2023",3745,Shipped,Packed,UPI,Same Day,SID-EJuQALNnlcrX
345,109279,2025-05-03,6000,Delivered,Delivered,Debit Card,Next Day,SID-RscFM11k1evb
346,108342,10/07/2023,5050,Returned,Packed,UPI,Next Day,SID-u9TGXTtFeCzR
347,147109,20/04/2025,9953,Shipped,Returned,Cash on Delivery,Same Day,SID-PNvy50Koyv1M
348,161083,2023-03-26,10037,Returned,Not Shipped,UPI,Same Day,SID-wHCXKRECbLqc
349,190705,20/12/2023,1411,Processing,Not Shipped,Net Banking,Same Day,SID-jDtGnJf56OJx
350,206035,11-24-2023,2254,Returned,Not Shipped,Net Banking,Same Day,SID-owjLpFzZu4qU
351,241811,"Sep 20, 2024",1748,Pending,Returned,Credit Card,Same Day,SID-cdGPnmw1StjK
352,237374,03-11-2025,7101,Cancelled,In Transit,Debit Card,Express,SID-ASTBknaM87PM
353,150172,01-16-2025,5970,Pending,Not Shipped,Net Banking,Next Day,SID-yMzEmeUp3bTD
354,230652,07-03-2024,8722,Processing,Returned,UPI,Same Day,SID-wzOveRukIqgF
355,191104,04-23-2023,8497,Pending,Returned,UPI,Same Day,SID-JlPpTumK5d60
356,134394,17/07/2024,5048,Cancelled,Not Shipped,Debit Card,Next Day,SID-1JfTkSxcIJCe
357,115522,2025-02-17,2418,Cancelled,Not Shipped,UPI,Standard,SID-kgpNZ51zpFd5
358,132487,2024-09-05,251,Shipped,Returned,Cash on Delivery,Standard,SID-qCgGYJ2genGX
359,247328,2023-03-18,2660,Pending,In Transit,UPI,Express,SID-GiQpO7FZG1Et
360,175329,11/08/2023,5153,Pending,In Transit,UPI,Next Day,SID-q0oB6s1OXd9s
361,100618,14/01/2024,3575,Returned,In Transit,Debit Card,Same Day,SID-xBQ2zXZsb63C
362,234684,"Feb 11, 2023",885,Delivered,In Transit,Wallet,Next Day,SID-yXbj35WpirqS
363,238144,"May 12, 2023",6213,Cancelled,Not Shipped,Wallet,Next Day,SID-3o0yrCivo55v
364,161373,01/04/2024,10149,Cancelled,Returned,Net Banking,Standard,SID-AZxoD7tETnO9
365,235709,17/01/2025,8111,Processing,Returned,Cash on Delivery,Next Day,SID-cEQNtaJsiUx0
366,157563,11-13-2023,7309,Delivered,Packed,Net Banking,Next Day,SID-0s8Dg65OFpuN
367,228209,"Nov 03, 2024",5250,Returned,In Transit,Credit Card,Standard,SID-FpiRRxJbLddJ
368,106590,2024-04-27,5105,Cancelled,Not Shipped,Credit Card,Express,SID-mtwgmmzYvcdd
369,228111,15/08/2024,197,Delivered,Packed,Debit Card,Same Day,SID-0RP2LfFlkH3A
370,161308,"Jun 16, 2025",1545,Cancelled,Not Shipped,Debit Card,Express,SID-iAj1rUggQpYp
371,182754,2024-06-27,6127,Delivered,Packed,Net Banking,Next Day,SID-4ZyZe9LX4vkh
372,127776,"Jun 05, 2025",2890,Delivered,Returned,UPI,Express,SID-MY4OtI66dGbI
373,116437,2024-08-16,9461,Cancelled,Returned,Debit Card,Standard,SID-oivF6qgJcfrU
374,159590,2025-01-20,6494,Pending,Not Shipped,Debit Card,Same Day,SID-q7mzUQNbrsOo
375,160109,"Apr 20, 2023",9975,Delivered,Packed,UPI,Express,SID-pKxo8rJhG3cn
376,145690,22/02/2025,7837,Processing,Delivered,Credit Card,Standard,SID-Pv97OfAIgJzS
377,118996,2024-12-17,3884,Cancelled,Delivered,Debit Card,Same Day,SID-xNiHjMbM8N9C
378,161727,"Feb 18, 2024",7756,Shipped,Packed,UPI,Next Day,SID-Ls8duXVDPMCs
379,124901,"Jul 27, 2023",2951,Returned,Delivered,UPI,Standard,SID-3urPCSmu3wVG
380,235031,2023-06-30,5234,Cancelled,In Transit,UPI,Same Day,SID-pXXDrJ3KVXOO
381,241324,02-01-2023,5325,Returned,Returned,Cash on Delivery,Next Day,SID-mLAEyqfBgWDi
382,243618,2023-12-15,1875,Pending,Packed,Credit Card,Same Day,SID-e5S7VOCGLky6
383,151674,2024-05-29,4575,Processing,In Transit,UPI,Standard,SID-ga6xpn8tmpVm
384,169166,12/02/2024,6985,Cancelled,Not Shipped,Cash on Delivery,Standard,SID-FKNCx1mfDr2C
385,143449,2023-03-26,6811,Pending,Returned,Net Banking,Express,SID-JxZ9jqSWbUHn
386,146953,07-15-2024,994,Delivered,Returned,Net Banking,Express,SID-DrJLEQSfcUKD
387,121397,"Feb 10, 2023",9751,Delivered,In Transit,UPI,Same Day,SID-Mt6FjOwCEsZs
388,244995,16/09/2024,564,Delivered,Packed,UPI,Next Day,SID-5WEFzEitHCdI
389,228934,"Nov 27, 2024",3193,Delivered,Delivered,Debit Card,Same Day,SID-PB3deKYBQfJO
390,128138,2023-05-03,3909,Returned,Returned,Credit Card,Same Day,SID-82vt93vXdk3F
391,165629,"Nov 01, 2023",43,Pending,Packed,Net Banking,Express,SID-4zC3rnULfdI0
392,202088,30/06/2023,7293,Shipped,Delivered,Net Banking,Next Day,SID-z0aX1KvX0ZKq
393,101612,"Dec 06, 2024",4391,Processing,Returned,UPI,Express,SID-xONAag7zDf4F
394,106670,"Jul 25, 2024",1005,Shipped,Delivered,Credit Card,Express,SID-3ju5HJGY3aOG
395,148162,24/12/2023,7485,Shipped,Packed,Net Banking,Same Day,SID-7v9YPOeUpqbc
396,234174,"Mar 13, 2023",1827,Returned,Not Shipped,Debit Card,Same Day,SID-Zw7IEz5mZeBp
397,231938,12-09-2023,4558,Returned,In Transit,Wallet,Next Day,SID-3sf2c6dPHLMY
398,137995,03-04-2023,7237,Processing,In Transit,UPI,Next Day,SID-GvdZEIOvEI56
399,243842,27/03/2023,4994,Delivered,In Transit,Credit Card,Standard,SID-fBBCwfA2SHoh
400,188366,2023-04-02,1103,Cancelled,Delivered,Credit Card,Standard,SID-LvEynJ1KTnOR
401,214972,15/10/2024,6206,Shipped,Not Shipped,Net Banking,Express,SID-phrsKdwlVi9d
402,246995,11-05-2023,3686,Processing,Packed,UPI,Express,SID-gU0H8nl3fxcd
403,162937,"Mar 24, 2023",7077,Delivered,Packed,Credit Card,Standard,SID-jGelNOFiviOu
404,248222,2024-04-22,2334,Delivered,Returned,UPI,Same Day,SID-1WaRTgXzvJhM
405,108977,"May 16, 2025",1043,Pending,Not Shipped,Credit Card,Express,SID-YogNdOoyanca
406,137845,02-05-2023,7215,Shipped,Not Shipped,Cash on Delivery,Next Day,SID-f5ZdR0c4abHZ
407,225494,13/02/2025,20,Delivered,Packed,Net Banking,Standard,SID-lF4K2cAA5DNQ
408,190236,25/01/2024,1717,Delivered,In Transit,Wallet,Next Day,SID-dk6ZCVHuHpkc
409,130772,31/07/2024,2888,Pending,Delivered,Net Banking,Same Day,SID-6yBMJHsaUWlm
410,107320,"Feb 09, 2024",134,Cancelled,Delivered,Debit Card,Next Day,SID-lo7c4jRYNAmK
411,115508,2025-03-29,2026,Shipped,In Transit,Wallet,Next Day,SID-KI1konLzAkWi
412,115235,05-16-2023,4251,Shipped,Not Shipped,Wallet,Standard,SID-XmHln5GKfKCB
413,149207,2023-03-30,10040,Cancelled,Delivered,Credit Card,Next Day,SID-XOi2N0DqagXy
414,204315,2025-02-23,10111,Pending,Delivered,Net Banking,Next Day,SID-c0rVVserK14H
415,223874,2023-09-13,8115,Pending,Returned,Wallet,Express,SID-MC1th0BaX43A
416,152549,18/06/2024,4471,Delivered,Packed,UPI,Express,SID-7iM890yFteVe
417,187869,15/05/2025,3453,Cancelled,Delivered,Debit Card,Standard,SID-GrHuj0rUxRiW
418,129908,06/01/2023,664,Delivered,In Transit,Credit Card,Standard,SID-5zqxxsoulC7h
419,171946,2023-10-19,9592,Pending,Returned,UPI,Express,SID-f5f1Cm1f8rD0
420,107453,10-08-2024,1888,Cancelled,Not Shipped,Credit Card,Next Day,SID-GoSvAu5XIwOt
421,164123,01-03-2024,3520,Cancelled,In Transit,Net Banking,Standard,SID-mdmlj8kVa1We
422,159609,2025-04-21,5681,Processing,In Transit,Wallet,Next Day,SID-pm1lpwGThLpX
423,215962,07/09/2024,6739,Delivered,Packed,Credit Card,Express,SID-hW7pvLH9kuym
424,224406,04-25-2023,7700,Pending,Returned,Cash on Delivery,Express,SID-E0pqdUJOf2B0
425,212329,28/02/2023,3516,Shipped,Returned,Cash on Delivery,Next Day,SID-IPjhQiVbl0jw
426,139091,"May 16, 2023",2927,Returned,Not Shipped,UPI,Standard,SID-wOAkO2biluYG
427,156669,04/05/2024,755,Cancelled,Not Shipped,UPI,Express,SID-gnqObw0flWIR
428,228341,08/02/2023,598,Processing,Returned,Credit Card,Next Day,SID-oO0kmG1Inegd
429,248704,2023-03-16,4191,Pending,Packed,Wallet,Same Day,SID-rWDj1ftlmlmT
430,101528,07-19-2023,7634,Delivered,Delivered,Net Banking,Express,SID-JdaFW6R11svd
431,101597,2023-12-19,643,Shipped,Delivered,Debit Card,Same Day,SID-XiF3jKVAxTDU
432,157621,02/12/2024,2373,Processing,In Transit,Net Banking,Same Day,SID-BAbLbcIBKGJx
433,165228,07-13-2023,8319,Shipped,Not Shipped,Net Banking,Express,SID-os4PAnhM2lHu
434,174823,2024-10-03,8145,Delivered,In Transit,Credit Card,Next Day,SID-vYYtHdcAQTEm
435,221317,"Apr 27, 2024",5902,Delivered,Returned,Cash on Delivery,Next Day,SID-LBxTSwXIQVgb
436,207004,15/06/2023,7478,Cancelled,Delivered,Net Banking,Next Day,SID-gxJ8c2zIchLt
437,189014,09-06-2024,8801,,Packed,Credit Card,Standard,SID-sFskjkSw7Hbu
438,173918,"May 31, 2024",1025,Returned,In Transit,Wallet,Next Day,SID-L8eSqHKQ4Nb0
439,194513,2024-08-24,6450,Delivered,Packed,Wallet,Standard,SID-rwBXP9akEgJ3
440,113622,"Oct 27, 2023",1756,Pending,Returned,UPI,Standard,SID-vs25jsewGngc
441,134924,"Aug 22, 2024",3765,Pending,Packed,Net Banking,Standard,SID-3adfiMfrvuJM
442,219852,11/04/2023,1894,Returned,Returned,Cash on Delivery,Express,SID-eyTxoD8YrSw4
443,154045,2025-06-15,6004,Processing,Not Shipped,Credit Card,Standard,SID-PG2Q6zq7oHNV
444,114505,"Apr 17, 2023",8651,Returned,In Transit,Wallet,Standard,SID-9w1CFyw3tHQi
445,215631,06-14-2025,3556,Cancelled,Not Shipped,Net Banking,Standard,SID-h9CEvgnOnC8b
446,205163,03-01-2025,3686,Shipped,Not Shipped,Credit Card,Standard,SID-E5KdsbElyuzq
447,230929,19/10/2023,5831,Processing,Not Shipped,UPI,Next Day,SID-Qf0jhkl5v4Fv
448,158459,02/02/2025,5222,Shipped,Returned,Credit Card,Next Day,SID-gQ9CnwAcqgPA
449,206742,2023-06-28,3835,Cancelled,Packed,Debit Card,Standard,SID-JKRRbKESk4pd
450,214394,01/09/2023,2727,Returned,In Transit,Debit Card,Standard,SID-b90di4sk4pZk
451,209056,08/03/2025,9299,Pending,In Transit,Credit Card,Same Day,SID-F1C49ag1RQGA
452,212621,16/05/2025,7785,Returned,Returned,Credit Card,Express,SID-JHorY46ntk2G
453,203405,02-11-2024,3097,Cancelled,Packed,Wallet,Same Day,SID-WXB8aTOE2zLg
454,219057,20/11/2024,8481,Delivered,Delivered,UPI,Next Day,SID-7kZXIHGijxW4
455,184434,2023-09-21,3717,Shipped,Returned,Net Banking,Same Day,SID-BZewJv9a4Iht
456,218014,"Jun 03, 2023",6210,Cancelled,Not Shipped,Credit Card,Same Day,SID-2PMI0rGyk099
457,170368,"Jun 25, 2023",4251,Returned,Not Shipped,Net Banking,Same Day,SID-nQMFZoF02sV3
458,209231,12-20-2023,8794,Returned,Delivered,Credit Card,Standard,SID-pTaj5qVdnvtH
459,174212,08-10-2024,952,Returned,Returned,Wallet,Same Day,SID-ALoBjAx8a9x6
460,120492,30/04/2025,233,Returned,Delivered,Credit Card,Next Day,SID-a8kgK8I3hrCW
461,183344,2025-03-21,5822,Processing,Returned,Cash on Delivery,Same Day,SID-vVGkJF8NJ7D9
462,242160,2024-05-23,3341,Delivered,Returned,Net Banking,Express,SID-LNEWWZAjVqyB
463,234413,2023-01-30,3577,Cancelled,In Transit,Wallet,Next Day,SID-Gy94YEYA66OD
464,120127,07-26-2023,5410,Pending,Packed,Cash on Delivery,Same Day,SID-t4soG94HTrDX
465,233206,23/01/2024,4457,Pending,Returned,Wallet,Next Day,SID-7i0VffeB8MMF
466,180196,2023-04-05,4235,Processing,Not Shipped,Net Banking,Standard,SID-m0QYtkbOox1D
467,200558,05-30-2024,9271,Processing,Delivered,Cash on Delivery,Same Day,SID-QRCkkJzz1dK3
468,106300,"May 05, 2023",8099,Returned,Returned,UPI,Express,SID-rhhQOFzlymKl
469,245970,02-15-2023,5728,Delivered,Returned,Wallet,Same Day,SID-BPLbF3Ift5jq
470,119147,01-07-2024,7430,Shipped,Packed,Wallet,Next Day,SID-VDn6wicBB4k2
471,230585,2023-04-01,7244,Processing,In Transit,Net Banking,Next Day,SID-goNiRxfHly4B
472,113833,2023-05-14,5529,Shipped,In Transit,Net Banking,Same Day,SID-cdTkdSVw4eMl
473,193072,11-13-2023,6458,Cancelled,Packed,Credit Card,Next Day,SID-54epabHJfm80
474,227179,"Jul 15, 2023",9189,Pending,Not Shipped,Net Banking,Express,SID-dz74vKRY4AT0
475,120990,"Feb 14, 2025",3921,Returned,Packed,Wallet,Same Day,SID-IDRJBOZCS7YM
476,111252,11-22-2023,6850,Processing,In Transit,Cash on Delivery,Same Day,SID-beg9khjEbGCc
477,214163,02-26-2024,5426, Delivered ,Not Shipped,UPI,Same Day,SID-y5mCIRoADEAN
478,129675,"May 19, 2025",8494,Pending,Not Shipped,Wallet,Same Day,SID-Kuk0RxIlTNEO
479,166228,04-02-2024,8242,Delivered,Returned,Credit Card,Express,SID-AYFtK9h9yFaH
480,245848,08-15-2024,9516,Cancelled,In Transit,UPI,Standard,SID-8cuBNS3LdeTM
481,107011,11-27-2023,9963,Returned,In Transit,Debit Card,Express,SID-xOp1efNDfVQL
482,186940,2023-10-25,5152,Shipped,Returned,Cash on Delivery,Same Day,SID-INw33BHnVR8L
483,110380,2023-02-26,800,Shipped,In Transit,Wallet,Standard,SID-PMGx8sUYVJ01
484,242122,14/10/2023,831,Cancelled,Returned,UPI,Next Day,SID-7WTzVOgj634t
485,128910,"Apr 02, 2024",4731,Delivered,In Transit,Debit Card,Express,SID-xEcok7XiYsa5
486,103387,"Aug 28, 2024",2,Delivered,Returned,Cash on Delivery,Express,SID-vLrmMVH4pSuZ
487,140065,02-03-2024,8276,Processing,Packed,Credit Card,Express,SID-sSuTRvzJXx0A
488,147291,04-23-2023,7977,Processing,Returned,Wallet,Standard,SID-sw9GGvBOMBFG
489,104707,03-19-2023,9612,Pending,Not Shipped,Credit Card,Same Day,SID-bxPw2E1CE5ci
490,245307,04-20-2025,3990,Pending,In Transit,Debit Card,Standard,SID-ODKkG8kYEVsY
491,162808,12/03/2025,7465,Pending,Packed,Net Banking,Same Day,SID-3Y9FvmaXg5cu
492,184313,27/03/2023,4749,Returned,Returned,Cash on Delivery,Next Day,SID-xPhIK9QJ5Z0p
493,203319,15/04/2025,5608,Delivered,Packed,Debit Card,Same Day,SID-ma8oeRUAioes
494,216405,24/10/2023,4700,Shipped,Returned,Wallet,Same Day,SID-2w4ayOEPNH6T
495,215527,20/03/2023,8305,Returned,Returned,Debit Card,Next Day,SID-tPkAKYBaLHDB
496,143355,09-01-2023,6433,Cancelled,Delivered,UPI,Next Day,SID-JXwh8Utl585d
497,137649,2023-12-02,2734,,Delivered,UPI,Next Day,SID-JAyG2mG9TcN6
498,196717,"Jan 01, 2023",3414, Processing ,In Transit,Net Banking,Same Day,SID-o9VkdUSCGE8W
499,241966,04/10/2023,4901,Cancelled,Returned,Net Banking,Standard,SID-9sl8u7xfQ2YQ
500,223853,05-19-2023,6176,Cancelled,Returned,Credit Card,Standard,SID-VTbLsx7pycUg
501,196652,2023-09-15,9640,Delivered,Returned,Cash on Delivery,Express,SID-NiLynYIf3wHT
502,104564,"Aug 04, 2024",2809,Delivered,In Transit,Debit Card,Same Day,SID-tVl3LHfgzvYZ
503,167311,05-12-2024,5343,Cancelled,Delivered,UPI,Standard,SID-hvKtkR30Ki5C
504,219724,"Feb 10, 2023",2501,Delivered,Delivered,Cash on Delivery,Standard,SID-bYHxaQxShUDO
505,143091,12-04-2024,4697,Delivered,In Transit,Wallet,Same Day,SID-p0CvBmOqSof2
506,207656,15/12/2023,6253,Cancelled,Packed,Debit Card,Same Day,SID-zF9OTtlunyy2
507,247597,22/07/2023,4018,Processing,Delivered,UPI,Next Day,SID-dVVZ5axUCC5L
508,225467,10-05-2023,4259,Delivered,Returned,UPI,Same Day,SID-zHVNpfppFju7
509,226502,10/03/2023,3101, Processing ,Returned,UPI,Standard,SID-2sXCua7cc9bq
510,218945,01-16-2024,8557,Delivered,In Transit,Wallet,Same Day,SID-MODiLN8GnwXX
511,180409,01-09-2023,7741,Processing,In Transit,Debit Card,Next Day,SID-I407xlRBXsTf
512,148803,"Apr 22, 2025",4462,Delivered,Not Shipped,Debit Card,Next Day,SID-WvvgR3Qmtofe
513,197422,2025-06-05,4815,Delivered,Packed,Debit Card,Same Day,SID-CXnoVhoucBqv
514,189423,11-30-2023,9073,Shipped,Packed,Net Banking,Standard,SID-X7xPouisRY0d
515,204471,12-18-2024,2971,Delivered,Delivered,UPI,Next Day,SID-CwUzbb88ZsTH
516,182809,17/04/2023,1416,Returned,Returned,Net Banking,Standard,SID-TY480mlenFVG
517,154687,"Jul 20, 2023",4099,Delivered,Not Shipped,UPI,Standard,SID-4uuMOFDrYKLf
518,227353,12/02/2024,8394,Delivered,Returned,Net Banking,Standard,SID-wzn3jGIBeBcF
519,206817,"Mar 27, 2025",2254,Delivered,Not Shipped,Cash on Delivery,Next Day,SID-1TRaElmzXTpQ
520,193632,02-27-2024,3684,Pending,Packed,Cash on Delivery,Standard,SID-6qxmtKFEKPgJ
521,154684,2023-07-19,5764,Processing,Packed,Cash on Delivery,Same Day,SID-xWyHqiNFFSBU
522,138177,07/01/2024,8214,Delivered,Returned,Net Banking,Next Day,SID-vwudooYZTEiK
523,174306,"Sep 01, 2024",8730,Shipped,Packed,Debit Card,Same Day,SID-mdnGWnNb2HNz
524,150072,08/04/2023,5636,Pending,Returned,Debit Card,Express,SID-v3LU9MUEDbOJ
525,138349,19/10/2024,5273,Delivered,Delivered,Cash on Delivery,Express,SID-cOQD8AhXPzd3
526,170053,06/10/2023,6099,Returned,Not Shipped,Debit Card,Express,SID-EnSGTu6epVHS
527,192501,"Mar 01, 2025",1468,Returned,Not Shipped,UPI,Express,SID-EOsNoRVRVHwh
528,205397,"May 13, 2025",8287,Processing,Not Shipped,Credit Card,Same Day,SID-jV8TdET9EsfW
529,165692,"Apr 23, 2023",2216,Cancelled,Packed,UPI,Standard,SID-Rvkmp9Hnnrgw
530,131202,2024-07-09,6866,Returned,Not Shipped,Credit Card,Standard,SID-4ASBSkjsLFi9
531,235869,"Jan 25, 2024",3094,Shipped,In Transit,UPI,Same Day,SID-Q5psO43qIR2K
532,138215,11-30-2023,7452,Pending,Delivered,Debit Card,Same Day,SID-CPcJpRS3oWH5
533,150133,29/01/2025,9245,Returned,Returned,Net Banking,Next Day,SID-FJlrqstR78O9
534,150145,14/01/2025,4831,Returned,In Transit,Credit Card,Next Day,SID-RbcFadOeFT5f
535,150088,"Jan 02, 2023",4062,Shipped,Not Shipped,Net Banking,Express,SID-hcUZDkGiRwwz
536,171029,2025-04-29,3947,Returned,Delivered,Net Banking,Same Day,SID-thVIP7VCn5Pe
537,191403,09/03/2025,2784,Cancelled,In Transit,UPI,Standard,SID-FRBPTu1iKzvH
538,208353,"Sep 05, 2023",8160,Cancelled,Packed,Cash on Delivery,Same Day,SID-JWKg8kZjDePm
539,174340,15/06/2025,6835,Pending,Returned,Debit Card,Standard,SID-nwOtROIpzSfW
540,175468,2024-07-03,5087,Processing,Packed,Cash on Delivery,Express,SID-NByP961EpVUl
541,239975,2025-02-26,1226,Delivered,Returned,Debit Card,Standard,SID-ocS0XV5y50Zl
542,138301,"Apr 01, 2025",2285,Shipped,In Transit,UPI,Express,SID-JA1od7z6dvHN
543,246352,2023-07-30,9625,Returned,Packed,Credit Card,Same Day,SID-RNl4ixcPPjkH
