product_id,product_name,brand,category,supplier_id,unit_cost,selling_price,reorder_level,temp_code,weight_kg,launch_date,is_discontinued
244,Puma Book,Whiskas,Books,2828,426.45,834.72,32,TMP-P364WW,38.87,2020-08-01,No
245,Dell Laptop,Whiskas,Toys,7800,191.47,227.0,112,TMP-JHKD0O,19.44,2021-12-18,No
246,Nike Dog Food,Adidas,Grocery,2831,294.98,376.46,108,TMP-IKC309,7.03,2019-01-02,No
247,Dell Desk,Puma,Clothing,4742,15.2,23.31,52,TMP-5Q7DHM,0.77,2022-04-27,No
248,Dell Headphones,IKEA,Pet Supplies,2931,236.55,398.97,112,TMP-9GRC39,33.94,2020-11-18,No
249,Nestle Chair,Philips,Office Supplies,2122,350.0,745.92,27,TMP-17SSQR,32.85,2018-12-20,No
250,Nestle Chair,Logitech,Automotive,8450,,80.15,46,TMP-NZQKVM,22.58,2024-09-03,No
251,Samsung Bottle,Sony,Sports,8330,169.25,322.71,111,TMP-J4SL44,17.25,2023-09-17,No
252,Sony Headphones,KitchenAid,Office Supplies,7162,422.34,464.72,82,TMP-T27WV5,21.93,2018-12-09,No
253,HP Laptop,Whiskas,Books,6618,376.25,680.86,40,TMP-WTHPS5,49.35,2018-01-09,No
254,IKEA Headphones,Dell,Office Supplies,5147,475.25,549.77,23,TMP-VK8M3E,26.93,2020-07-13,No
255,Nike Mouse,Adidas,Furniture,9602,297.2,433.98,54,TMP-KW60UU,19.03,2019-04-06,No
256,Nike Phone,Whiskas,Toys,8698,414.02,570.4,27,TMP-2JZ1OA,17.6,2025-01-09,No
257,Canon Book,Dell,Toys,3484,465.86,557.91,20,TMP-LPMRTY,33.14,2020-07-25,No
258,Adidas Toy Car,Canon,Clothing,275,9.92,12.2,72,TMP-NPF4RD,43.78,2025-10-10,No
259,Nestle Monitor,IKEA,Beauty,7965,336.48,534.01,27,TMP-UYOTIW,6.06,2022-05-20,No
260,Apple Laptop,HP,Home & Kitchen,4798,320.16,583.42,31,TMP-SCVPEE,27.97,2021-05-01,No
261,Puma Dog Food,IKEA,Books,1389,244.64,499.28,56,TMP-6A6TS6,44.31,2019-04-01,No
262,Logitech Book,Dell,Beauty,8919,442.37,867.94,37,TMP-XMUZ9V,0.88,2022-01-29,No
263,Sony Chair,Puma,Beauty,9378,498.38,931.45,18,TMP-4U9APK,38.56,2020-01-26,No
264,Sony Lipstick,IKEA,Clothing,8319,,201.13,97,TMP-UH0978,33.76,2022-05-24,No
265,Canon Toy Car,Dell,Sports,10387,266.39,511.13,22,TMP-865RMS,47.29,2019-01-21,No
266,IKEA Toy Car,IKEA,Toys,8480,265.19,332.57,58,TMP-YI4FSK,16.7,2019-05-13,No
267,Samsung Headphones,KitchenAid,Grocery,5458,161.24,283.75,112,TMP-QUVBMR,41.62,2021-05-31,No
268,Adidas Printer,Apple,Sports,1764,6.24,8.83,45,TMP-KJ4MX8,40.74,2025-10-26,No
269,Apple Book,Adidas,Automotive,6607,134.3,148.92,40,TMP-4NJULN,40.41,2019-07-19,No
270,Logitech Mouse,IKEA,Automotive,9815,394.49,548.44,23,TMP-Z78O96,20.33,2023-04-02,No
271,LEGO Printer,KitchenAid,Grocery,7534,3.08,5.56,93,TMP-NOQVYY,16.94,2025-03-14,No
272,Apple Dog Food,Logitech,Electronics,5013,270.66,342.71,107,TMP-C0MRT0,25.64,2026-03-16,No
273,IKEA Lipstick,Logitech,Office Supplies,2651,204.21,395.31,68,TMP-YSHCRH,47.55,2021-10-02,No
274,Canon Keyboard,Nestle,Home & Kitchen,6270,456.31,723.18,40,TMP-Q35TOJ,40.12,2020-06-16,No
275,Dell Chair,KitchenAid,Furniture,5988,385.63,792.47,32,TMP-TYZG96,24.93,2023-12-14,No
276,Philips Book,Logitech,Books,4111,298.78,562.74,37,TMP-6I9CWL,25.99,2026-03-16,No
277,IKEA Mixer,HP,Home & Kitchen,511,412.8,743.97,20,TMP-GT87FY,25.01,2025-07-29,No
278,Nike Phone,Apple,Home & Kitchen,9455,424.55,803.21,33,TMP-YY7XI9,28.77,2025-06-10,No
279,IKEA Phone,Whiskas,Grocery,7726,479.55,845.75,24,TMP-3I03JN,23.99,2023-07-06,No
280,,LEGO,OfficeSupply,9004,243.23,481.19,77,TMP-NRDVK1,16.24,2022-11-03,No
281,Samsung Monitor,Nike,Office Supplies,4649,265.19,441.49,114,TMP-SLG11E,46.68,2018-11-11,No
282,Nike Keyboard,Philips,Electronics,9553,92.06,101.4,100,TMP-NP0810,1.33,2020-12-13,No
283,Adidas Mouse,HP,Toys,6462,334.04,565.27,35,TMP-7D1FCU,34.36,2018-12-29,No
284,Sony Bottle,Samsung,Home & Kitchen,1336,354.12,526.92,26,TMP-K3MXQM,5.76,2023-04-18,No
285,Philips Printer,LEGO,Automotive,6469,218.59,471.22,68,TMP-52CG3W,31.9,2024-10-17,No
286,Samsung Toy Car,Nike,Automotive,2958,329.31,546.04,35,TMP-IFPRXT,16.75,2022-01-17,No
287,Sony Monitor,Puma,Books,7389,367.26,627.52,17,TMP-EKVSU8,35.59,2021-10-06,No
288,Philips Headphones,Canon,Beauty,9989,296.13,634.41,29,TMP-MVWPGC,26.69,2023-06-25,No
289,IKEA Monitor,Nestle,Automotive,7192,235.3,299.95,89,TMP-XLXA5S,36.95,2020-01-19,No
290,Adidas Football,LEGO,Books,7415,285.44,525.6,16,TMP-ENHGLP,1.23,2024-09-24,No
291,Nike Toy Car,Nestle,Grocery,25,110.89,158.14,78,TMP-P5KR9V,9.79,2024-10-06,No
292,Nike Laptop,Sony,Automotive,4701,473.39,922.24,19,TMP-DV7HRT,29.61,2021-02-09,No
293,Logitech Mouse,KitchenAid,Automotive,10231,18.5,27.55,85,TMP-CCCNQ4,45.74,2022-08-28,No
294,HP Dog Food,Puma,Electronics,7555,414.61,740.44,28,TMP-3LSWFH,38.21,2019-01-12,No
295,Apple Monitor,Nestle,Electronics,6607,172.85,350.31,75,TMP-Z5R9OF,18.53,2024-03-16,No
296,Philips Lipstick,Nestle,Sports,8851,268.41,304.11,34,TMP-XCA4YQ,27.48,2021-03-08,No
297,HP Laptop,Sony,Books,4471,478.44,548.86,26,TMP-ZXXYUR,33.39,2024-01-29,Yes
298,Philips Mouse,Canon,Furniture,414,230.28,279.5,102,TMP-Y2ZDFJ,34.99,2018-08-01,No
299,IKEA Football,Adidas,Toys,685,412.39,559.76,27,TMP-PX1C0M,7.24,2020-12-10,No
300,Dell Toy Car,Adidas,Grocery,3019,123.95,193.5,63,TMP-EM98LR,16.61,2026-01-29,No
301,Dell Desk,Adidas,Toys,9230,75.12,100.14,60,TMP-YQBSCK,43.81,2021-03-31,No
302,Nestle Phone,Nestle,Furniture,130,284.88,553.64,15,TMP-4UXE6U,4.68,2018-07-13,No
303,HP Book,Dell,,5558,180.6,126.42,84,TMP-XIJRV2,27.37,2025-02-26,No
304,Puma Lipstick,Logitech,Grocery,2835,325.59,627.77,27,TMP-135VCM,47.97,2019-03-18,No
305,Whiskas Keyboard,Puma,Books,6576,285.36,320.97,75,TMP-2BOW9C,1.33,2025-05-09,No
306,Canon Phone,Philips,Furniture,3630,57.87,107.8,55,TMP-RP0SBV,12.12,2023-06-05,No
307,LEGO Football,IKEA,Automotive,9193,146.46,193.27,79,TMP-MOCTI7,24.79,2024-07-10,No
308,Samsung Toy Car,Adidas,Grocery,5838,450.9,690.66,33,TMP-2ERSOF,37.5,2020-03-22,No
309,HP Chair,Nestle,Beauty,6003,191.75,267.32,50,TMP-NEKYZP,27.62,2023-12-21,No
310,Sony Mixer,Philips,Beauty,2622,309.09,511.56,26,TMP-UFR2BM,25.93,2021-09-19,No
311,HP Keyboard,Adidas,FURNITURE,5175,161.45,201.12,120,TMP-VGY7GV,27.43,2020-08-06,No
312,Sony Book,LEGO,,1812,3.77,6.89,72,TMP-C96V8W,44.93,2024-11-17,No
313,Philips Dog Food,Apple,Beauty,137,425.61,921.17,31,TMP-B4BJZC,33.97,2022-04-19,No
314,Canon Lipstick,IKEA,Pet Supplies,2187,14.07,25.14,50,TMP-QA8HXR,13.49,2022-03-21,No
315,Philips Football,Samsung,Grocery,5554,299.67,428.11,82,TMP-KIP5NU,5.05,2026-01-16,No
316,Dell Book,LEGO,pet supplies,4115,16.78,33.54,61,TMP-PC0XKI,23.28,2020-07-08,No
317,KitchenAid Mouse,Dell,Electronics,5639,24.86,42.31,69,TMP-80YP2M,22.6,2023-04-29,No
318,Puma Mixer,HP,Toys,292,370.67,477.8,53,TMP-MLLTIR,47.71,2023-06-11,No
319,Adidas Printer,Canon,Automotive,2217,167.06,331.2,67,TMP-ZJ3JW2,38.71,2019-04-15,No
320,Logitech Desk,Canon,Home & Kitchen,8537,159.65,182.48,95,TMP-8NBNT8,44.5,2023-02-06,No
321,Canon Headphones,Whiskas,Sports,2331,297.34,347.13,113,TMP-4DJDDM,45.93,2022-07-30,No
322,Philips Book,IKEA,Sports,4713,395.71,495.07,31,TMP-HL5OZN,4.57,2022-04-11,No
323,Philips Book,Nestle,Office Supplies,1261,445.91,493.19,82,TMP-QR4IFK,19.87,2021-03-17,No
324,KitchenAid Desk,IKEA,Office Supplies,957,278.84,592.56,19,TMP-AIYVGM,34.24,2020-09-30,No
325,HP Book,HP,Automotive,2117,99.58,187.18,45,TMP-O4PB3D,30.03,2025-10-17,No
326,Canon Laptop,Adidas,Electronics,213,388.38,645.03,36,TMP-CS7R7G,16.19,2022-09-23,No
327,IKEA Printer,Adidas,Grocery,10299,98.1,200.91,74,TMP-JG6EQW,11.39,2018-03-25,No
328,Nestle Phone,Samsung,Automotive,8637,94.3,203.29,111,TMP-8O223Y,5.21,2023-09-17,No
329,LEGO Printer,IKEA,Grocery,6104,254.47,501.32,16,TMP-TZ9EYE,28.84,2020-12-11,No
330,Samsung Toy Car,Whiskas,AUTOMOTIVE,3169,162.33,187.1,90,TMP-OKLA3L,43.12,2025-06-10,No
331,Whiskas Chair,Samsung,Clothing,7528,340.85,669.7,21,TMP-SXWO7O,37.54,2018-10-31,No
332,Whiskas Dog Food,IKEA,Toys,10220,217.41,457.29,70,TMP-IUCTT2,30.72,2020-01-27,No
333,Dell Headphones,Dell,PetSupply,5842,396.56,471.99,83,TMP-SC1NE4,43.27,2023-11-09,No
334,Sony Book,Nike,Sports,2686,458.56,603.94,35,TMP-BCVXPF,11.92,2018-11-21,No
335,Apple Book,Nike,Office Supplies,2889,82.21,100.35,30,TMP-9UTS6V,21.35,2019-05-08,No
336,LEGO Bottle,Sony,Automotive,5930,401.3,669.67,32,TMP-JOBGG1,9.45,2025-09-27,No
337,Puma Book,IKEA,Office Supplies,6141,62.08,76.37,45,TMP-GXD1ST,5.8,2023-09-02,No
338,Adidas Lipstick,Logitech,Office Supplies,8474,475.48,530.48,38,TMP-A35I3D,2.41,2024-08-17,No
339,KitchenAid Bottle,Puma,Furniture,2551,499.05,972.63,37,TMP-M4LVLC,48.41,2022-08-30,No
340,Puma Laptop,Nestle,Beauty,10299,171.63,189.76,82,TMP-TKET9Y,9.47,2025-12-21,No
341,Samsung Lipstick,Samsung,Electronics,1018,349.53,668.14,40,TMP-FIJ7TB,34.3,2021-10-13,No
342,Sony Phone,Nike,Home & Kitchen,1339,46.24,60.59,86,TMP-VCXFRV,17.51,2022-06-28,No
343,Dell Monitor,Sony,Grocery,9616,317.63,386.41,52,TMP-XZBRM6,28.21,2019-02-12,No
344,Canon Bottle,IKEA,Clothing,9255,213.68,276.62,35,TMP-1NQIPL,47.7,2021-04-23,No
345,Apple Chair,Samsung,Home & Kitchen,176,99.78,119.7,74,TMP-OX36L8,33.99,2024-04-26,No
346,HP Bottle,Puma,Toys,7327,412.9,693.17,30,TMP-7OA9QU,29.21,2023-10-13,No
347,HP Book,Dell,Pet Supplies,3270,193.98,246.74,92,TMP-4XMOF0,34.43,2024-08-12,No
348,Logitech Keyboard,Sony,Sports,6227,282.01,435.52,60,TMP-5KJ8V5,19.23,2018-08-09,No
349,Apple Book,Nike,Automotive,1445,401.27,877.22,21,TMP-9L3WUL,18.9,2020-09-08,No
350,Sony Football,Apple,Pet Supplies,3806,401.71,598.14,37,TMP-NA9S4M,44.45,2023-01-05,No
351,Nestle Chair,Adidas,Pet Supplies,3719,255.01,399.75,47,TMP-9WJYSC,36.21,2022-08-15,No
352,Adidas Phone,HP,Electronics,2450,176.05,299.26,42,TMP-5RBMOZ,49.84,2018-04-04,No
353,KitchenAid Headphones,IKEA,Clothing,9185,141.14,287.82,37,TMP-PEV1MX,43.81,2022-10-30,No
354,Puma Phone,Nike,Clothing,7012,398.92,537.72,15,TMP-0IBV9G,6.49,2024-12-30,No
355,Sony Phone,Nike,Beauty,4508,329.97,409.24,68,TMP-1TSF4F,3.34,2019-03-12,No
356,Apple Mouse,Apple,Pet Supplies,2722,337.37,457.79,80,TMP-0DNYNU,21.25,2024-02-28,No
357,Adidas Laptop,Dell,Grocery,9531,234.5,274.14,53,TMP-E7TVJ5,13.21,2023-02-06,No
358,Nike Football,Philips,Toys,4899,51.75,81.2,114,TMP-3JSESQ,20.38,2022-07-15,No
359,Logitech Mixer,Logitech,Pet Supplies,2984,386.02,768.71,34,TMP-C18H4L,12.13,2021-04-30,No
360,HP Bottle,Logitech,Automotive,5770,152.38,263.59,112,TMP-ZYAD8G,46.73,2022-07-14,No
361,IKEA Lipstick,Nestle,Pet Supplies,4072,191.83,305.75,47,TMP-NGQNOB,11.54,2023-11-06,No
362,Sony Phone,Nike,Grocery,8812,72.35,101.49,119,TMP-M01F0V,32.23,2023-12-23,No
363,KitchenAid Desk,Nestle,Office Supplies,4245,485.45,863.06,15,TMP-Q4KQCJ,27.05,2018-05-27,No
364,Philips Book,Puma,Automotive,742,447.91,884.97,23,TMP-2W9HU8,49.16,2025-08-24,No
365,Puma Mixer,Logitech,Home & Kitchen,3114,333.53,419.63,41,TMP-P57VZM,14.24,2020-08-27,No
366,Nestle Laptop,Samsung,Beauty,6744,403.46,682.32,27,TMP-M18JDE,24.19,2020-07-09,No
367,Canon Mixer,Dell,Books,6265,121.88,145.8,76,TMP-L4EHC7,17.83,2023-07-05,No
368,Nike Toy Car,Sony,Automotive,4961,447.52,702.36,35,TMP-78920K,47.26,2025-05-07,No
369,Nestle Phone,Whiskas,Home & Kitchen,3035,328.58,715.33,31,TMP-71MQ1V,22.0,2020-04-16,No
370,Philips Toy Car,Nestle,Books,7067,491.95,791.4,40,TMP-FARSXR,49.6,2020-11-25,No
371,Sony Headphones,KitchenAid,Pet Supplies,8812,197.82,258.58,38,TMP-9QQKV1,7.21,2022-05-30,No
372,Apple Lipstick,Philips,Sports,1382,485.52,795.79,29,TMP-RJYUNH,44.09,2022-03-30,No
373,Whiskas Headphones,LEGO,Clothing,1888,458.67,924.42,23,TMP-5DKLEL,11.25,2021-01-23,No
374,Philips Lipstick,Nike,Books,282,171.57,312.69,81,TMP-41D0DO,4.0,2019-06-23,No
375,Nestle Bottle,Sony,Automotive,4804,13.82,20.68,113,TMP-EIM28B,28.64,2023-03-24,No
376,Sony Dog Food,Sony,Furniture,8239,469.77,972.93,22,TMP-LFRWPZ,4.03,2022-01-08,No
377,Canon Dog Food,Logitech,Clothing,4332,119.34,250.19,30,TMP-SUFWOW,24.16,2026-01-22,No
378,Nestle Printer,Sony,Home & Kitchen,8366,366.65,455.71,45,TMP-97PU7S,18.79,2022-10-30,No
379,Whiskas Desk,Adidas,Automotive,2632,395.2,658.58,27,TMP-MLXP6L,40.52,2020-04-05,Yes
380,Nestle Laptop,Samsung,Sports,8758,234.09,318.19,34,TMP-13QA0P,27.31,2025-04-17,No
381,Canon Keyboard,Apple,beauty,2513,144.4,272.45,86,TMP-JILXCF,5.87,2021-05-14,No
382,Puma Lipstick,IKEA,Sports,9087,268.61,394.12,83,TMP-FD17JK,4.95,2025-05-09,No
383,LEGO Headphones,Puma,Sports,9666,7.44,8.72,83,TMP-ACL4MF,44.67,2022-12-07,No
384,Sony Mixer,Samsung,Sports,1948,392.58,501.21,23,TMP-PWHSWP,34.74,2022-08-16,No
385,Apple Printer,Nike,Grocery,6097,54.63,108.97,97,TMP-FP33O7,30.92,2022-09-23,No
386,Dell Lipstick,Sony,ELECTRONICS,6678,219.46,322.27,112,TMP-LWX2RT,19.15,2022-01-01,No
387,IKEA Printer,Sony,Clothing,7929,470.27,928.54,19,TMP-0BY0YV,33.5,2018-02-16,No
388,Philips Phone,KitchenAid,Home & Kitchen,8746,202.52,339.54,118,TMP-0E52LQ,33.93,2023-08-27,No
389,Puma Printer,Whiskas,Grocery,9594,322.88,596.58,30,TMP-N6OWTF,17.87,2019-05-24,No
390,IKEA Keyboard,KitchenAid,Beauty,1402,141.97,206.7,56,TMP-QEWRS4,22.17,2023-07-03,No
391,Nike Monitor,Nike,Beauty,7369,367.31,595.95,21,TMP-X0PKXC,42.96,2019-07-02,No
392,Samsung Phone,KitchenAid,Electronics,1094,151.33,282.08,99,TMP-SDRJUK,31.28,2024-02-21,No
393,LEGO Monitor,KitchenAid,Grocery,3050,152.14,275.5,59,TMP-O2LPAH,34.45,2024-02-07,No
394,Whiskas Monitor,Whiskas,Office Supplies,389,212.45,293.59,60,TMP-2ZYVOM,12.62,2019-07-01,No
395,Whiskas Phone,Logitech,Pet Supplies,6413,198.7,410.31,41,TMP-8MJGZD,20.77,2024-06-12,No
396,Philips Mouse,HP,Beauty,933,70.95,130.16,117,TMP-BM5ZNK,14.97,2018-05-31,No
397,Whiskas Desk,Sony,AUTOMOTIVE,5016,357.02,409.1,88,TMP-HVP7W1,42.71,2022-10-29,No
398,Puma Chair,Nestle,Furniture,3927,135.01,169.1,83,TMP-FOIEOP,21.33,2022-07-08,No
399,Whiskas Book,Whiskas,Beauty,9634,284.04,585.97,18,TMP-87F144,44.31,2019-07-31,No
400,Nestle Desk,Nestle,Clothing,3878,214.23,393.18,78,TMP-0WHRX4,30.11,2021-10-14,No
401,Logitech Phone,Philips,Furniture,3822,231.4,259.61,92,TMP-M56JI1,4.74,2021-11-19,No
402,LEGO Bottle,Samsung,Pet Supplies,1388,275.65,484.64,92,TMP-YFG8Z7,27.74,2025-12-15,No
403,Adidas Headphones,Samsung,Home & Kitchen,722,134.64,176.71,94,TMP-F0K9EZ,0.87,2019-02-25,No
404,Philips Laptop,Samsung,Office Supplies,3229,13.24,24.51,63,TMP-8PRHDD,39.05,2022-04-15,No
405,Adidas Headphones,LEGO,CLOTHING,893,360.48,473.9,38,TMP-SXKY9M,45.41,2019-01-05,No
406,Puma Book,Philips,Toys,3408,160.78,305.61,82,TMP-74MX4X,36.6,2025-10-14,No
407,Canon Toy Car,Puma,Home & Kitchen,2415,475.35,881.54,27,TMP-PI52T3,41.61,2018-10-10,No
408,HP Keyboard,Nike,Furniture,2868,206.0,246.53,98,TMP-PVNYL0,11.38,2024-09-08,No
409,Apple Football,Puma,Home & Kitchen,6819,495.63,812.04,25,TMP-YLLBNH,33.14,2020-10-20,No
410,Whiskas Desk,Dell,Home & Kitchen,8182,447.74,698.9,19,TMP-9QAAOQ,33.36,2024-07-09,No
411,Sony Printer,Dell,Beauty,8052,148.88,308.16,70,TMP-12X560,10.73,2022-03-27,No
412,Canon Monitor,Puma,Automotive,6394,248.34,293.5,30,TMP-GA95LK,23.76,2018-03-20,No
413,Samsung Headphones,Philips,Home & Kitchen,434,218.17,352.48,70,TMP-9XVI09,4.02,2023-02-16,Yes
414,Whiskas Printer,Whiskas,Electronics,7545,42.24,47.3,90,TMP-2KD5ZS,17.24,2024-03-10,No
415, Logitech Phone ,Sony,Home & Kitchen,8258,260.0,458.01,66,TMP-5OCZSS,45.65,2019-05-26,No
416,Nike Dog Food,Samsung,Grocery,6076,440.99,722.66,30,TMP-IIWS33,16.86,2021-09-11,No
417,Philips Book,Apple,Grocery,9835,253.33,381.6,99,TMP-151984,42.8,2018-02-12,No
418,Sony Lipstick,LEGO,Furniture,3594,366.72,638.95,20,TMP-8NTYPA,41.05,2019-01-14,No
419,Nike Football,Philips,Books,9678,309.21,423.0,69,TMP-ZYG88D,43.03,2023-07-24,No
420,Nestle Headphones,Samsung,Electronics,414,295.59,527.51,20,TMP-8135GU,19.35,2020-10-13,No
421,LEGO Phone,IKEA,Sports,4410,141.45,199.59,34,TMP-V436QC,2.72,2018-10-22,No
422,Nestle Book,Whiskas,Toys,7719,316.89,625.1,19,TMP-62XMK8,32.52,2021-08-30,No
423,HP Toy Car,Dell,Clothing,8233,19.13,24.94,33,TMP-OORTV1,38.18,2021-07-05,No
424,Logitech Toy Car,IKEA,Automotive,7242,214.81,326.54,93,TMP-CMIUCJ,37.23,2018-04-21,No
425, Canon Laptop ,IKEA,Books,7598,492.48,872.09,39,TMP-VIMKIG,7.62,2018-06-24,No
426,LEGO Football,Puma,Sports,8558,181.2,391.48,100,TMP-V4XCGR,20.26,2022-09-05,No
427,LEGO Book,Adidas,Books,4905,67.33,106.15,90,TMP-CN1QE4,32.17,2018-08-04,No
428,Nestle Monitor,Nestle,Beauty,5513,87.32,146.28,74,TMP-7H6QG7,21.86,2021-09-16,No
429,Adidas Toy Car,Adidas,Sports,10041,255.35,522.39,21,TMP-UQY9KJ,7.24,2021-04-06,No
430,Adidas Keyboard,IKEA,Automotive,2326,29.13,62.52,31,TMP-K9QEPS,18.82,2024-10-05,No
431,Whiskas Headphones,Sony,Books,9793,92.63,195.04,55,TMP-LPNW1P,34.11,2026-02-13,No
432,HP Mouse,LEGO,Sports,3365,5.0,10.36,98,TMP-VQ43AD,7.01,2020-09-18,No
433,Whiskas Bottle,Sony,Books,9601,189.2,399.55,101,TMP-9M99IA,15.64,2021-06-12,No
434,Nestle Phone,LEGO,Books,6364,236.24,502.93,35,TMP-6DRGZQ,7.48,2019-04-13,No
435,Apple Headphones,Canon,Pet Supplies,1371,279.03,334.44,117,TMP-Q6LUHN,36.31,2023-11-09,No
436,Whiskas Mixer,Puma,Books,8878,295.11,542.97,22,TMP-SR3UCS,46.25,2021-01-19,No
437,KitchenAid Mixer,Sony,Automotive,7250,315.79,479.56,60,TMP-5XC41H,14.26,2022-05-04,No
438,Philips Lipstick,Apple,automotive,1652,334.65,600.93,19,TMP-5LLUHK,19.56,2022-10-21,No
439,Adidas Phone,Logitech,Pet Supplies,262,298.26,645.16,31,TMP-SI2FM2,45.64,2026-01-29,No
440,Canon Mixer,Philips,Clothing,1148,38.78,48.37,77,TMP-ERG2U5,27.44,2021-07-28,No
441,Dell Lipstick,Whiskas,Electronics,6146,123.76,240.57,89,TMP-J44IB9,45.69,2021-10-01,No
442,Logitech Mixer,Apple,Office Supplies,8578,407.98,559.29,20,TMP-4VPRLE,13.43,2019-07-09,No
443,Whiskas Mouse,Sony,Beauty,1007,,602.33,25,TMP-BL999Q,35.74,2020-12-28,No
444,Whiskas Phone,Whiskas,Furniture,3945,71.61,132.18,88,TMP-OSK0RD,36.74,2021-06-04,No
445,Samsung Toy Car,Adidas,Sports,9281,3.73,6.65,61,TMP-VJ7YJK,11.34,2022-11-30,No
446,IKEA Bottle,Puma,Books,477,270.19,505.69,35,TMP-6LV9MU,24.6,2024-04-17,No
447,Sony Book,Whiskas,Home & Kitchen,3562,429.56,663.67,19,TMP-EWKXEZ,45.67,2020-02-20,No
448,Puma Book,Adidas,Grocery,4997,486.15,776.53,28,TMP-IPRYRV,16.65,2020-08-13,No
449,Samsung Laptop,HP,Office Supplies,8183,205.79,318.41,96,TMP-1U0JRW,30.47,2025-11-26,No
450,Sony Keyboard,Nike,Electronics,401,83.79,154.87,97,TMP-PP3SDX,45.72,2025-02-16,No
451,Apple Book,Nestle,Office Supplies,9011,301.36,571.47,32,TMP-7NFQ7A,20.03,2023-12-31,No
452,Adidas Phone,Samsung,Furniture,4315,481.5,754.63,31,TMP-OZJ2VZ,44.54,2024-10-31,No
453,Puma Phone,KitchenAid,Home & Kitchen,29,328.36,721.93,25,TMP-M8FR9R,1.54,2020-08-17,No
454,LEGO Bottle,Nike,Clothing,5850,281.55,476.07,58,TMP-GOK0AG,1.85,2026-03-17,No
455,Philips Laptop,LEGO,Pet Supplies,8568,478.89,833.72,19,TMP-VOTGMC,36.94,2020-05-17,Yes
456,Sony Printer,Philips,Toys,10125,81.39,166.04,95,TMP-8BK5CY,11.81,2022-07-29,No
457,Logitech Monitor,Nike,Office Supplies,2555,404.93,671.15,28,TMP-QW2MBY,22.35,2023-10-27,No
458,Dell Book,LEGO,Books,7088,72.98,144.9,42,TMP-T0ZSIS,34.34,2020-07-23,No
459,Canon Dog Food,Apple,,592,441.71,564.07,19,TMP-QDE6V0,42.53,2022-01-09,No
460,Whiskas Dog Food,Sony,Automotive,8091,152.5,198.99,49,TMP-ZTBSAZ,28.85,2024-02-01,No
461,Apple Printer,Sony,Pet Supplies,8495,372.64,789.44,16,TMP-XB8VSH,11.16,2024-04-04,No
462,Canon Mixer,IKEA,Books,7067,67.34,74.76,109,TMP-MK77MT,21.54,2021-07-30,No
463,Apple Printer,Logitech,Office Supplies,5061,421.32,613.51,26,TMP-RV1DXU,3.87,2019-05-12,No
464,KitchenAid Toy Car,Samsung,Beauty,9916,77.99,54.59,47,TMP-JKEEDH,49.25,2024-05-11,No
465,IKEA Mouse,Puma,Sports,284,405.36,567.53,32,TMP-4K56GA,33.82,2021-09-13,No
466,IKEA Phone,HP,,5830,282.14,385.27,42,TMP-TV1PX4,35.4,2020-07-16,No
467,Philips Football,Logitech,Toys,7866,74.84,99.23,84,TMP-IN629W,11.56,2025-11-19,No
468,Logitech Mixer,Philips,Grocery,313,93.17,113.94,53,TMP-8CEJES,25.16,2024-04-11,No
469,Dell Desk,Philips,grocery,5124,493.89,742.92,40,TMP-EZKYHR,31.69,2020-05-11,No
470,LEGO Monitor,Apple,Office Supplies,6734,419.56,627.63,29,TMP-YJFF4C,24.57,2024-04-09,No
471,Whiskas Book,Philips,Pet Supplies,2292,11.04,19.87,66,TMP-FMRBT7,1.73,2022-08-02,No
472,Logitech Bottle,KitchenAid,Clothing,5348,298.41,557.93,37,TMP-59PKM1,31.75,2022-11-18,No
473,Nestle Desk,Whiskas,Pet Supplies,6407,410.82,522.49,33,TMP-9FSJ8B,7.44,2022-03-30,No
474,Nestle Book,Adidas,Clothing,9478,479.72,975.32,36,TMP-BIBDD2,47.28,2023-07-26,No
475,Dell Mouse,Philips,Automotive,8440,234.35,456.7,32,TMP-UOWJAB,7.97,2021-05-27,No
476,Apple Lipstick,Nike,Automotive,1281,334.41,659.43,23,TMP-D7HR6L,14.13,2023-12-12,No
477,Logitech Lipstick,Canon,Books,2753,97.19,127.55,110,TMP-5SWIWF,2.18,2026-01-30,No
478,IKEA Mixer,LEGO,Pet Supplies,10378,262.05,504.75,25,TMP-I1ITFJ,12.38,2020-09-13,No
479,Logitech Football,HP,Sports,2795,221.64,408.05,73,TMP-DR175F,45.47,2019-06-10,No
480,Whiskas Desk,Puma,Automotive,2746,191.08,385.88,120,TMP-459A18,27.19,2020-10-12,Yes
481,Samsung Bottle,Samsung,Beauty,3791,402.58,762.11,40,TMP-8CFVSM,33.82,2020-03-17,No
482,Apple Phone,Samsung,Beauty,871,146.91,262.71,85,TMP-E5I8SH,21.81,2018-05-16,No
483,Canon Mouse,Whiskas,Pet Supplies,520,364.86,776.88,24,TMP-QJYEND,18.96,2018-12-17,No
484,Dell Mouse,Nestle,Automotive,3846,23.78,50.39,73,TMP-5SVVZM,13.47,2025-05-20,No
485,Apple Bottle,Logitech,Office Supplies,4109,276.18,315.6,64,TMP-M2BMQY,16.88,2023-02-22,No
486,Whiskas Book,Logitech,Electronics,5065,471.65,976.58,31,TMP-5WID2W,9.47,2024-04-01,No
487,Apple Keyboard,Sony,Furniture,6668,207.62,301.9,103,TMP-UR44AF,29.4,2024-07-13,No
